Title,Raw_Price,Raw_Area,Raw_BHK,Locality,lat,lon
Premium 4 BHK in Riverside Estates,"₹ 9,528,219 /- Only",2791 Sq-Ft,4 BHK,Riverside Estates,13.020576862562569,77.5378834244878
Premium 3 BHK in Riverside Estates,"₹ 6,009,053 /- Only",1670 Sq-Ft,3 BHK,Riverside Estates,13.039154393689005,77.53622458579406
Premium 4 BHK in Greenwood Valley,"₹ 8,816,674 /- Only",2538 Sq-Ft,4 BHK,Greenwood Valley,12.981378586359632,77.74353632884946
Premium 4 BHK in Greenwood Valley,"₹ 8,840,054 /- Only",2542 Sq-Ft,4 BHK,Greenwood Valley,12.984233092320983,77.75524041723556
Premium 2 BHK in Riverside Estates,"₹ 4,351,408 /- Only",1317 Sq-Ft,2 BHK,Riverside Estates,13.033117302063305,77.53652248866787
Premium 2 BHK in Downtown Core,"₹ 5,965,615 /- Only",1158 Sq-Ft,2 BHK,Downtown Core,12.96349983140403,77.59127631956763
Premium 1 BHK in Silicon Suburbs,"₹ 2,392,174 /- Only",724 Sq-Ft,1 BHK,Silicon Suburbs,12.934255009003385,77.63095543932035
Premium 3 BHK in Silicon Suburbs,"₹ 5,889,727 /- Only",1680 Sq-Ft,3 BHK,Silicon Suburbs,12.928040403368396,77.6343266397798
Premium 4 BHK in Downtown Core,"₹ 13,886,271 /- Only",2763 Sq-Ft,4 BHK,Downtown Core,12.972968822136002,77.58947131487426
Premium 2 BHK in Riverside Estates,"₹ 4,524,792 /- Only",1288 Sq-Ft,2 BHK,Riverside Estates,13.018889282752676,77.5351015832345
Premium 2 BHK in Downtown Core,"₹ 6,006,562 /- Only",1136 Sq-Ft,2 BHK,Downtown Core,12.97575981849025,77.59503691984149
Premium 4 BHK in Downtown Core,"₹ 13,681,215 /- Only",2709 Sq-Ft,4 BHK,Downtown Core,12.968981059301695,77.60490184450188
Premium 4 BHK in Riverside Estates,"₹ 8,271,162 /- Only",2386 Sq-Ft,4 BHK,Riverside Estates,13.037948606251067,77.54160821816254
Premium 3 BHK in Greenwood Valley,"₹ 7,449,212 /- Only",2248 Sq-Ft,3 BHK,Greenwood Valley,12.983724056632928,77.76026324269914
Premium 2 BHK in Greenwood Valley,"₹ 4,162,082 /- Only",1196 Sq-Ft,2 BHK,Greenwood Valley,12.98016688130271,77.74606942138878
Premium 4 BHK in Downtown Core,"₹ 11,578,761 /- Only",2246 Sq-Ft,4 BHK,Downtown Core,12.960325644998306,77.59677144701614
Premium 4 BHK in Greenwood Valley,"₹ 7,942,701 /- Only",2278 Sq-Ft,4 BHK,Greenwood Valley,12.97120784904265,77.76065092769983
Premium 1 BHK in Downtown Core,"₹ 3,093,490 /- Only",615 Sq-Ft,1 BHK,Downtown Core,12.972262192722543,77.59917593175909
Premium 3 BHK in Silicon Suburbs,"₹ 5,761,663 /- Only",1651 Sq-Ft,3 BHK,Silicon Suburbs,12.918868940874601,77.63318419544653
Premium 3 BHK in Silicon Suburbs,"₹ 5,908,029 /- Only",1693 Sq-Ft,3 BHK,Silicon Suburbs,12.918753827841652,77.6151515092874
Premium 3 BHK in Riverside Estates,"₹ 6,752,410 /- Only",1983 Sq-Ft,3 BHK,Riverside Estates,13.019142325057501,77.53902054334225
Premium 4 BHK in Riverside Estates,"₹ 9,858,398 /- Only",2941 Sq-Ft,4 BHK,Riverside Estates,13.031248308353025,77.53090738904488
Premium 3 BHK in Greenwood Valley,"₹ 6,771,208 /- Only",1949 Sq-Ft,3 BHK,Greenwood Valley,12.990284780575573,77.74468283074654
Premium 2 BHK in Riverside Estates,"₹ 4,560,312 /- Only",1295 Sq-Ft,2 BHK,Riverside Estates,13.031908868119212,77.5314526487028
Premium 2 BHK in Silicon Suburbs,"₹ 4,511,916 /- Only",1367 Sq-Ft,2 BHK,Silicon Suburbs,12.92194415960186,77.62707734185557
Premium 2 BHK in Downtown Core,"₹ 7,303,708 /- Only",1418 Sq-Ft,2 BHK,Downtown Core,12.961818774389352,77.58661389101601
Premium 1 BHK in Silicon Suburbs,"₹ 2,087,765 /- Only",609 Sq-Ft,1 BHK,Silicon Suburbs,12.921120217194606,77.63391805032008
Premium 1 BHK in Silicon Suburbs,"₹ 2,272,572 /- Only",707 Sq-Ft,1 BHK,Silicon Suburbs,12.939293156128382,77.6367877586986
Premium 1 BHK in Silicon Suburbs,"₹ 2,307,778 /- Only",675 Sq-Ft,1 BHK,Silicon Suburbs,12.929097898857778,77.61607319361707
Premium 2 BHK in Silicon Suburbs,"₹ 4,579,688 /- Only",1318 Sq-Ft,2 BHK,Silicon Suburbs,12.92199041532093,77.63502317350908
Premium 2 BHK in Riverside Estates,"₹ 4,822,528 /- Only",1479 Sq-Ft,2 BHK,Riverside Estates,13.036552968460008,77.54881270094177
Premium 1 BHK in Downtown Core,"₹ 3,478,925 /- Only",679 Sq-Ft,1 BHK,Downtown Core,12.960727732142546,77.6039584411558
Premium 4 BHK in Greenwood Valley,"₹ 8,219,173 /- Only",2353 Sq-Ft,4 BHK,Greenwood Valley,12.982678425304519,77.7425115351613
Premium 2 BHK in Riverside Estates,"₹ 3,778,133 /- Only",1056 Sq-Ft,2 BHK,Riverside Estates,13.037584326661204,77.5471035678962
Premium 4 BHK in Riverside Estates,"₹ 8,684,718 /- Only",2529 Sq-Ft,4 BHK,Riverside Estates,13.03578692545087,77.53429024854847
Premium 3 BHK in Downtown Core,"₹ 10,219,012 /- Only",1985 Sq-Ft,3 BHK,Downtown Core,12.981741821531612,77.60402331856501
Premium 2 BHK in Silicon Suburbs,"₹ 4,797,742 /- Only",1473 Sq-Ft,2 BHK,Silicon Suburbs,12.919569260303316,77.62612082384356
Premium 2 BHK in Downtown Core,"₹ 5,961,709 /- Only",1132 Sq-Ft,2 BHK,Downtown Core,12.972098865274024,77.58818794725303
Premium 1 BHK in Riverside Estates,"₹ 2,544,644 /- Only",742 Sq-Ft,1 BHK,Riverside Estates,13.0353828555468,77.54430210875992
Premium 1 BHK in Silicon Suburbs,"₹ 2,355,480 /- Only",696 Sq-Ft,1 BHK,Silicon Suburbs,12.920243833356611,77.62146773682674
Premium 1 BHK in Riverside Estates,"₹ 2,482,069 /- Only",774 Sq-Ft,1 BHK,Riverside Estates,13.028575054894516,77.54654831085941
Premium 1 BHK in Riverside Estates,"₹ 2,277,864 /- Only",685 Sq-Ft,1 BHK,Riverside Estates,13.01872492858088,77.54266505779349
Premium 1 BHK in Riverside Estates,"₹ 2,174,924 /- Only",670 Sq-Ft,1 BHK,Riverside Estates,13.031666486073883,77.53367530558795
Premium 1 BHK in Silicon Suburbs,"₹ 2,238,191 /- Only",680 Sq-Ft,1 BHK,Silicon Suburbs,12.91707729276928,77.63673227591532
Premium 4 BHK in Greenwood Valley,"₹ 9,276,008 /- Only",2756 Sq-Ft,4 BHK,Greenwood Valley,12.982877245392974,77.74933108821801
Premium 4 BHK in Greenwood Valley,"₹ 9,287,394 /- Only",2727 Sq-Ft,4 BHK,Greenwood Valley,12.977728532671689,77.75480171844679
Premium 2 BHK in Greenwood Valley,"₹ 4,864,812 /- Only",1503 Sq-Ft,2 BHK,Greenwood Valley,12.973073583152164,77.7520141882208
Premium 1 BHK in Riverside Estates,"₹ 2,267,645 /- Only",684 Sq-Ft,1 BHK,Riverside Estates,13.02264626912607,77.53355947428395
Premium 4 BHK in Downtown Core,"₹ 13,875,257 /- Only",2715 Sq-Ft,4 BHK,Downtown Core,12.960885687678221,77.58884386889508
Premium 4 BHK in Downtown Core,"₹ 14,884,975 /- Only",2933 Sq-Ft,4 BHK,Downtown Core,12.982455185444023,77.5970570283981
Premium 3 BHK in Silicon Suburbs,"₹ 6,323,557 /- Only",1815 Sq-Ft,3 BHK,Silicon Suburbs,12.91836078975255,77.62984180569165
Premium 2 BHK in Downtown Core,"₹ 5,805,477 /- Only",1110 Sq-Ft,2 BHK,Downtown Core,12.960617981749625,77.59625370466063
Premium 1 BHK in Riverside Estates,"₹ 1,934,578 /- Only",595 Sq-Ft,1 BHK,Riverside Estates,13.039106378245537,77.55266308848496
Premium 4 BHK in Riverside Estates,"₹ 8,780,851 /- Only",2558 Sq-Ft,4 BHK,Riverside Estates,13.017161678089419,77.54402244182442
Premium 3 BHK in Riverside Estates,"₹ 6,984,013 /- Only",2109 Sq-Ft,3 BHK,Riverside Estates,13.020807628938321,77.53784473082042
Premium 1 BHK in Silicon Suburbs,"₹ 2,558,575 /- Only",732 Sq-Ft,1 BHK,Silicon Suburbs,12.934752079776922,77.63082265258126
Premium 3 BHK in Greenwood Valley,"₹ 7,342,452 /- Only",2202 Sq-Ft,3 BHK,Greenwood Valley,12.990127316979393,77.74677276978343
Premium 4 BHK in Riverside Estates,"₹ 8,388,182 /- Only",2461 Sq-Ft,4 BHK,Riverside Estates,13.0202133900096,77.54659877444932
Premium 1 BHK in Silicon Suburbs,"₹ 1,867,181 /- Only",542 Sq-Ft,1 BHK,Silicon Suburbs,12.930874572344011,77.62765757573086
Premium 3 BHK in Riverside Estates,"₹ 6,977,401 /- Only",2089 Sq-Ft,3 BHK,Riverside Estates,13.017330866178492,77.53684408086768
Premium 2 BHK in Silicon Suburbs,"₹ 4,808,332 /- Only",1388 Sq-Ft,2 BHK,Silicon Suburbs,12.92133912720801,77.63230227331749
Premium 4 BHK in Riverside Estates,"₹ 7,887,254 /- Only",2254 Sq-Ft,4 BHK,Riverside Estates,13.027153991051343,77.55201667505887
Premium 1 BHK in Downtown Core,"₹ 3,391,565 /- Only",638 Sq-Ft,1 BHK,Downtown Core,12.972948877506953,77.59055981126797
Premium 4 BHK in Riverside Estates,"₹ 9,191,249 /- Only",2675 Sq-Ft,4 BHK,Riverside Estates,13.027468370855836,77.5362879427538
Premium 3 BHK in Riverside Estates,"₹ 6,117,636 /- Only",1794 Sq-Ft,3 BHK,Riverside Estates,13.030112737232185,77.53631102614166
Premium 2 BHK in Riverside Estates,"₹ 4,678,069 /- Only",1400 Sq-Ft,2 BHK,Riverside Estates,13.018141658922861,77.54994427276418
Premium 4 BHK in Downtown Core,"₹ 15,101,386 /- Only",2987 Sq-Ft,4 BHK,Downtown Core,12.965449240048647,77.60304734945801
Premium 3 BHK in Silicon Suburbs,"₹ 6,838,411 /- Only",1993 Sq-Ft,3 BHK,Silicon Suburbs,12.91821286567387,77.6356656092764
Premium 2 BHK in Silicon Suburbs,"₹ 4,340,807 /- Only",1296 Sq-Ft,2 BHK,Silicon Suburbs,12.93232706511286,77.63789752637527
Premium 1 BHK in Silicon Suburbs,"₹ 2,289,581 /- Only",645 Sq-Ft,1 BHK,Silicon Suburbs,12.937119191449776,77.62297334053957
Premium 4 BHK in Greenwood Valley,"₹ 8,997,293 /- Only",2653 Sq-Ft,4 BHK,Greenwood Valley,12.972410581291802,77.75916215363775
Premium 4 BHK in Silicon Suburbs,"₹ 7,970,101 /- Only",2323 Sq-Ft,4 BHK,Silicon Suburbs,12.928745708942476,77.6365889633189
Premium 1 BHK in Silicon Suburbs,"₹ 2,317,212 /- Only",641 Sq-Ft,1 BHK,Silicon Suburbs,12.933445301277777,77.62717550478811
Premium 4 BHK in Downtown Core,"₹ 14,632,887 /- Only",2915 Sq-Ft,4 BHK,Downtown Core,12.979358483424305,77.60607795012402
Premium 2 BHK in Riverside Estates,"₹ 4,105,712 /- Only",1202 Sq-Ft,2 BHK,Riverside Estates,13.033079073176669,77.54135312580917
Premium 2 BHK in Riverside Estates,"₹ 4,639,855 /- Only",1416 Sq-Ft,2 BHK,Riverside Estates,13.027147874398818,77.5376589991578
Premium 2 BHK in Riverside Estates,"₹ 4,071,004 /- Only",1173 Sq-Ft,2 BHK,Riverside Estates,13.017054722248316,77.53002563100084
Premium 4 BHK in Greenwood Valley,"₹ 8,523,235 /- Only",2430 Sq-Ft,4 BHK,Greenwood Valley,12.974997092934204,77.74177083102111
Premium 3 BHK in Silicon Suburbs,"₹ 6,928,333 /- Only",2063 Sq-Ft,3 BHK,Silicon Suburbs,12.936468617813087,77.62906080800875
Premium 1 BHK in Silicon Suburbs,"₹ 1,914,453 /- Only",572 Sq-Ft,1 BHK,Silicon Suburbs,12.924211262441565,77.63307153132665
Premium 4 BHK in Greenwood Valley,"₹ 9,206,426 /- Only",2706 Sq-Ft,4 BHK,Greenwood Valley,12.9928571184797,77.76184994879357
Premium 4 BHK in Downtown Core,"₹ 11,964,549 /- Only",2296 Sq-Ft,4 BHK,Downtown Core,12.978853555687495,77.59748709662294
Premium 3 BHK in Riverside Estates,"₹ 7,474,525 /- Only",2271 Sq-Ft,3 BHK,Riverside Estates,13.030515673661046,77.54822488488854
Premium 2 BHK in Silicon Suburbs,"₹ 4,361,916 /- Only",1271 Sq-Ft,2 BHK,Silicon Suburbs,12.930785339769379,77.62594462972062
Premium 1 BHK in Silicon Suburbs,"₹ 2,401,513 /- Only",707 Sq-Ft,1 BHK,Silicon Suburbs,12.925469078797974,77.6169895566766
Premium 2 BHK in Riverside Estates,"₹ 4,218,311 /- Only",1255 Sq-Ft,2 BHK,Riverside Estates,13.021498795381483,77.54573402602124
Premium 1 BHK in Silicon Suburbs,"₹ 1,906,087 /- Only",555 Sq-Ft,1 BHK,Silicon Suburbs,12.921727679757357,77.63848031786678
Premium 2 BHK in Downtown Core,"₹ 6,130,547 /- Only",1180 Sq-Ft,2 BHK,Downtown Core,12.976232377150092,77.59070387777594
Premium 1 BHK in Downtown Core,"₹ 3,576,827 /- Only",714 Sq-Ft,1 BHK,Downtown Core,12.965478063340404,77.59448043165634
Premium 3 BHK in Riverside Estates,"₹ 5,975,438 /- Only",1692 Sq-Ft,3 BHK,Riverside Estates,13.024988381238268,77.5399189765092
Premium 3 BHK in Downtown Core,"₹ 10,852,125 /- Only",2123 Sq-Ft,3 BHK,Downtown Core,12.966713101587201,77.60202602071467
Premium 2 BHK in Downtown Core,"₹ 6,829,436 /- Only",1348 Sq-Ft,2 BHK,Downtown Core,12.967803011714446,77.59218062730059
Premium 1 BHK in Greenwood Valley,"₹ 2,364,240 /- Only",734 Sq-Ft,1 BHK,Greenwood Valley,12.982041894434666,77.7577822500045
Premium 2 BHK in Downtown Core,"₹ 6,650,663 /- Only",1291 Sq-Ft,2 BHK,Downtown Core,12.966421363106276,77.60066666668251
Premium 1 BHK in Downtown Core,"₹ 3,205,892 /- Only",610 Sq-Ft,1 BHK,Downtown Core,12.979673254819001,77.60147480226823
Premium 3 BHK in Greenwood Valley,"₹ 6,278,055 /- Only",1775 Sq-Ft,3 BHK,Greenwood Valley,12.988895524237394,77.75524980152795
Premium 4 BHK in Downtown Core,"₹ 13,336,175 /- Only",2631 Sq-Ft,4 BHK,Downtown Core,12.971523293500232,77.60231469853913
Premium 1 BHK in Downtown Core,"₹ 3,558,118 /- Only",722 Sq-Ft,1 BHK,Downtown Core,12.970868811324959,77.58313181617144
Premium 1 BHK in Downtown Core,"₹ 3,630,203 /- Only",714 Sq-Ft,1 BHK,Downtown Core,12.970809251353495,77.59891881707156
Premium 3 BHK in Riverside Estates,"₹ 5,888,671 /- Only",1706 Sq-Ft,3 BHK,Riverside Estates,13.039473226877778,77.54238872589566
Premium 1 BHK in Greenwood Valley,"₹ 2,089,797 /- Only",614 Sq-Ft,1 BHK,Greenwood Valley,12.974281299438204,77.75810631150075
Premium 3 BHK in Riverside Estates,"₹ 6,138,702 /- Only",1777 Sq-Ft,3 BHK,Riverside Estates,13.01819922180298,77.54398772510544
Premium 2 BHK in Downtown Core,"₹ 6,694,785 /- Only",1330 Sq-Ft,2 BHK,Downtown Core,12.9729919900159,77.59347347483487
Premium 3 BHK in Silicon Suburbs,"₹ 7,205,523 /- Only",2197 Sq-Ft,3 BHK,Silicon Suburbs,12.926646388247324,77.63083285019786
Premium 3 BHK in Silicon Suburbs,"₹ 7,385,988 /- Only",2171 Sq-Ft,3 BHK,Silicon Suburbs,12.933503993878555,77.61750138371914
Premium 4 BHK in Silicon Suburbs,"₹ 9,892,789 /- Only",2914 Sq-Ft,4 BHK,Silicon Suburbs,12.928965844396187,77.61657037373773
Premium 2 BHK in Downtown Core,"₹ 6,560,114 /- Only",1269 Sq-Ft,2 BHK,Downtown Core,12.96502536482591,77.59821595699222
Premium 4 BHK in Greenwood Valley,"₹ 8,032,799 /- Only",2260 Sq-Ft,4 BHK,Greenwood Valley,12.982138102602443,77.75505394583534
Premium 4 BHK in Greenwood Valley,"₹ 10,019,868 /- Only",2985 Sq-Ft,4 BHK,Greenwood Valley,12.983895140617124,77.7389362233025
Premium 4 BHK in Downtown Core,"₹ 14,575,084 /- Only",2881 Sq-Ft,4 BHK,Downtown Core,12.974169593566574,77.59947605015688
Premium 4 BHK in Greenwood Valley,"₹ 9,780,553 /- Only",2919 Sq-Ft,4 BHK,Greenwood Valley,12.989217427415014,77.75249892282906
Premium 4 BHK in Downtown Core,"₹ 12,155,563 /- Only",2368 Sq-Ft,4 BHK,Downtown Core,12.97420910852719,77.60144768338247
Premium 1 BHK in Downtown Core,"₹ 3,361,485 /- Only",634 Sq-Ft,1 BHK,Downtown Core,12.96725761021082,77.58594544351389
Premium 1 BHK in Downtown Core,"₹ 3,166,677 /- Only",613 Sq-Ft,1 BHK,Downtown Core,12.9704444635143,77.60473772783739
Premium 2 BHK in Downtown Core,"₹ 7,059,395 /- Only",1421 Sq-Ft,2 BHK,Downtown Core,12.969474356538438,77.60507638278095
Premium 3 BHK in Riverside Estates,"₹ 6,425,724 /- Only",1896 Sq-Ft,3 BHK,Riverside Estates,13.036074334348122,77.53783455400853
Premium 1 BHK in Riverside Estates,"₹ 2,269,371 /- Only",628 Sq-Ft,1 BHK,Riverside Estates,13.022536189636986,77.53560274363147
Premium 4 BHK in Greenwood Valley,"₹ 9,844,327 /- Only",2942 Sq-Ft,4 BHK,Greenwood Valley,12.981698165090572,77.75891585778166
Premium 4 BHK in Downtown Core,"₹ 13,161,274 /- Only",2593 Sq-Ft,4 BHK,Downtown Core,12.965655616041706,77.59048779055458
Premium 1 BHK in Silicon Suburbs,"₹ 2,488,899 /- Only",701 Sq-Ft,1 BHK,Silicon Suburbs,12.927385787570454,77.61764286878396
Premium 3 BHK in Riverside Estates,"₹ 6,165,613 /- Only",1750 Sq-Ft,3 BHK,Riverside Estates,13.033775748416234,77.5377176167585
Premium 4 BHK in Silicon Suburbs,"₹ 8,453,641 /- Only",2437 Sq-Ft,4 BHK,Silicon Suburbs,12.9254615218942,77.62639909359098
Premium 1 BHK in Downtown Core,"₹ 2,954,243 /- Only",549 Sq-Ft,1 BHK,Downtown Core,12.960473414117374,77.58750970637817
Premium 2 BHK in Silicon Suburbs,"₹ 4,019,845 /- Only",1103 Sq-Ft,2 BHK,Silicon Suburbs,12.938221104589035,77.62687858548676
Premium 3 BHK in Downtown Core,"₹ 9,957,606 /- Only",1936 Sq-Ft,3 BHK,Downtown Core,12.976851518122759,77.59711512562582
Premium 2 BHK in Downtown Core,"₹ 7,253,035 /- Only",1405 Sq-Ft,2 BHK,Downtown Core,12.980150923673872,77.5992398911062
Premium 1 BHK in Greenwood Valley,"₹ 2,494,163 /- Only",759 Sq-Ft,1 BHK,Greenwood Valley,12.986373970920821,77.7432512530326
Premium 1 BHK in Greenwood Valley,"₹ 2,403,934 /- Only",715 Sq-Ft,1 BHK,Greenwood Valley,12.990236264902343,77.74872721614072
Premium 2 BHK in Silicon Suburbs,"₹ 4,423,504 /- Only",1304 Sq-Ft,2 BHK,Silicon Suburbs,12.933503616364106,77.62601063086532
Premium 3 BHK in Downtown Core,"₹ 8,926,426 /- Only",1696 Sq-Ft,3 BHK,Downtown Core,12.97623000003152,77.58557558208425
Premium 1 BHK in Riverside Estates,"₹ 2,279,363 /- Only",675 Sq-Ft,1 BHK,Riverside Estates,13.028664371440177,77.53401555559921
Premium 4 BHK in Riverside Estates,"₹ 8,853,889 /- Only",2584 Sq-Ft,4 BHK,Riverside Estates,13.034778916017059,77.53660436051933
Premium 2 BHK in Downtown Core,"₹ 6,848,839 /- Only",1368 Sq-Ft,2 BHK,Downtown Core,12.98029670201967,77.60350001522826
Premium 3 BHK in Riverside Estates,"₹ 5,858,641 /- Only",1645 Sq-Ft,3 BHK,Riverside Estates,13.02718248726618,77.54494616386805
Premium 4 BHK in Greenwood Valley,"₹ 8,106,343 /- Only",2305 Sq-Ft,4 BHK,Greenwood Valley,12.97467953127332,77.74175062469342
Premium 4 BHK in Silicon Suburbs,"₹ 8,438,073 /- Only",2484 Sq-Ft,4 BHK,Silicon Suburbs,12.916796584666338,77.63750465673635
Premium 2 BHK in Greenwood Valley,"₹ 4,696,355 /- Only",1427 Sq-Ft,2 BHK,Greenwood Valley,12.978181010865777,77.74125830962647
Premium 2 BHK in Riverside Estates,"₹ 4,973,641 /- Only",1442 Sq-Ft,2 BHK,Riverside Estates,13.030870443713974,77.53649032219437
Premium 4 BHK in Riverside Estates,"₹ 8,668,484 /- Only",2568 Sq-Ft,4 BHK,Riverside Estates,13.025550047427085,77.53913134972171
Premium 3 BHK in Greenwood Valley,"₹ 6,981,185 /- Only",2072 Sq-Ft,3 BHK,Greenwood Valley,12.974391526337294,77.74963326831212
Premium 4 BHK in Riverside Estates,"₹ 9,646,079 /- Only",2862 Sq-Ft,4 BHK,Riverside Estates,13.03196139294933,77.54906121433122
Premium 1 BHK in Silicon Suburbs,"₹ 2,293,213 /- Only",707 Sq-Ft,1 BHK,Silicon Suburbs,12.931975435116348,77.63746811032891
Premium 2 BHK in Silicon Suburbs,"₹ 3,897,353 /- Only",1154 Sq-Ft,2 BHK,Silicon Suburbs,12.916618600996255,77.63225603483951
Premium 3 BHK in Riverside Estates,"₹ 6,723,487 /- Only",2020 Sq-Ft,3 BHK,Riverside Estates,13.019998467940999,77.53548301277574
Premium 4 BHK in Riverside Estates,"₹ 9,543,483 /- Only",2820 Sq-Ft,4 BHK,Riverside Estates,13.01675929303393,77.53380903959685
Premium 1 BHK in Silicon Suburbs,"₹ 2,518,958 /- Only",706 Sq-Ft,1 BHK,Silicon Suburbs,12.915948227113185,77.62816294662795
Premium 1 BHK in Riverside Estates,"₹ 2,223,839 /- Only",646 Sq-Ft,1 BHK,Riverside Estates,13.023752159874173,77.54119346733157
Premium 2 BHK in Greenwood Valley,"₹ 4,551,511 /- Only",1299 Sq-Ft,2 BHK,Greenwood Valley,12.985283182435284,77.74762421539792
Premium 2 BHK in Silicon Suburbs,"₹ 4,491,452 /- Only",1333 Sq-Ft,2 BHK,Silicon Suburbs,12.92259968525761,77.61813983519946
Premium 2 BHK in Greenwood Valley,"₹ 4,177,467 /- Only",1188 Sq-Ft,2 BHK,Greenwood Valley,12.980014525538772,77.74809650617254
Premium 1 BHK in Riverside Estates,"₹ 2,702,236 /- Only",791 Sq-Ft,1 BHK,Riverside Estates,13.028525472852213,77.54436567124618
Premium 2 BHK in Greenwood Valley,"₹ 4,988,954 /- Only",1451 Sq-Ft,2 BHK,Greenwood Valley,12.98608387305356,77.7504687868567
Premium 2 BHK in Silicon Suburbs,"₹ 4,163,042 /- Only",1200 Sq-Ft,2 BHK,Silicon Suburbs,12.924682619807935,77.62122917204722
Premium 1 BHK in Downtown Core,"₹ 3,411,807 /- Only",678 Sq-Ft,1 BHK,Downtown Core,12.965660646184,77.60486844964448
Premium 4 BHK in Silicon Suburbs,"₹ 8,337,411 /- Only",2438 Sq-Ft,4 BHK,Silicon Suburbs,12.928665905557027,77.63244583008581
Premium 1 BHK in Silicon Suburbs,"₹ 2,033,352 /- Only",600 Sq-Ft,1 BHK,Silicon Suburbs,12.927071798596373,77.62261789949042
Premium 1 BHK in Riverside Estates,"₹ 2,580,014 /- Only",734 Sq-Ft,1 BHK,Riverside Estates,13.0246562615846,77.54377929430791
Premium 1 BHK in Greenwood Valley,"₹ 2,004,756 /- Only",581 Sq-Ft,1 BHK,Greenwood Valley,12.981406891071755,77.75072381081759
Premium 1 BHK in Silicon Suburbs,"₹ 2,632,361 /- Only",771 Sq-Ft,1 BHK,Silicon Suburbs,12.931885953191838,77.63283614671401
Premium 1 BHK in Downtown Core,"₹ 3,221,229 /- Only",651 Sq-Ft,1 BHK,Downtown Core,12.982559790411514,77.5898093840441
Premium 3 BHK in Greenwood Valley,"₹ 6,551,794 /- Only",1925 Sq-Ft,3 BHK,Greenwood Valley,12.990437448188686,77.75558651030497
Premium 4 BHK in Greenwood Valley,"₹ 9,868,644 /- Only",2942 Sq-Ft,4 BHK,Greenwood Valley,12.97805255144558,77.74835174250981
Premium 1 BHK in Silicon Suburbs,"₹ 2,086,875 /- Only",578 Sq-Ft,1 BHK,Silicon Suburbs,12.929135615840405,77.62182402318427
Premium 1 BHK in Riverside Estates,"₹ 1,841,493 /- Only",518 Sq-Ft,1 BHK,Riverside Estates,13.019112935195846,77.54255210199808
Premium 3 BHK in Riverside Estates,"₹ 7,361,095 /- Only",2148 Sq-Ft,3 BHK,Riverside Estates,13.03424807718387,77.53488402836827
Premium 2 BHK in Greenwood Valley,"₹ 4,608,680 /- Only",1407 Sq-Ft,2 BHK,Greenwood Valley,12.985142253923728,77.74578321149073
Premium 4 BHK in Silicon Suburbs,"₹ 9,879,352 /- Only",2905 Sq-Ft,4 BHK,Silicon Suburbs,12.919972272386948,77.62522668315961
Premium 4 BHK in Greenwood Valley,"₹ 9,281,482 /- Only",2786 Sq-Ft,4 BHK,Greenwood Valley,12.989536541545492,77.75740268938155
Premium 2 BHK in Silicon Suburbs,"₹ 4,406,931 /- Only",1340 Sq-Ft,2 BHK,Silicon Suburbs,12.925772111461361,77.62420870036281
